date,zipcode,is_campaign,is_weekend,is_weekday,norm_trend,population,strength,variant,is_campaign_treatment,order_rate_true_logit,order_rate_true_logit_no_treatment,order_rate_true,order_rate_true_no_treatment,orders,orders_no_treatment,order_rate,order_rate_no_treatment,expected_orders
2022-04-14,94,False,False,True,0.11427166161160751,33703,0,control,False,-1.9431437003033034,-1.9431437003033034,0.12530289436722827,0.12530289436722827,4247,4207,0.12601252114055128,0.12482568317360472,4223.083448858694
2022-04-14,95,False,False,True,0.11435363554389705,24204,0,control,False,-1.943138781867366,-1.943138781867366,0.12530343343902606,0.12530343343902606,3037,3020,0.12547512807800362,0.12477276483225913,3032.8443029581867
2022-04-14,96,False,False,True,0.11443560947618658,3641,0,control,False,-1.9431338634314286,-1.9431338634314286,0.12530397251281078,0.12530397251281078,473,485,0.1299093655589124,0.1332051634166438,456.23176391914404
2022-04-14,97,False,False,True,0.1145175834084761,16337,0,control,False,-1.9431289449954912,-1.9431289449954912,0.12530451158858247,0.12530451158858247,2064,2072,0.1263389851257881,0.12682867111464774,2047.0998058226717
2022-04-14,98,False,False,True,0.11459955734076564,36308,0,control,False,-1.9431240265595537,-1.9431240265595537,0.12530505066634107,0.12530505066634107,4575,4536,0.1260052880907789,0.12493114465131651,4549.5757795935115
2022-04-14,99,False,False,True,0.11468153127305518,29395,0,control,False,-1.9431191081236165,-1.9431191081236165,0.1253055897460866,0.1253055897460866,3668,3682,0.12478312638203776,0.12525939785677837,3683.3578105862157
2022-04-15,0,False,False,True,0.1147635052053447,3188,1,treatment,False,-1.7431141896876792,-1.7431141896876792,0.14891780641342486,0.14891780641342486,465,489,0.1458594730238394,0.15338770388958595,474.7499668459985
2022-04-15,1,False,False,True,0.11484547913763424,10054,1,treatment,False,-1.743109271251742,-1.743109271251742,0.1489184297834332,0.1489184297834332,1505,1528,0.14969166500895167,0.15197931171672965,1497.2258930426374
2022-04-15,2,False,False,True,0.11492745306992377,31881,1,treatment,False,-1.7431043528158043,-1.7431043528158043,0.14891905315559445,0.14891905315559445,4853,4781,0.1522223267777046,0.1499639283585835,4747.688333653507
2022-04-15,3,False,False,True,0.1150094270022133,2513,1,treatment,False,-1.7430994343798671,-1.7430994343798671,0.14891967652990848,0.14891967652990848,346,392,0.1376840429765221,0.15598885793871867,374.23514711966
2022-04-15,4,False,False,True,0.11509140093450283,7559,1,treatment,False,-1.7430945159439297,-1.7430945159439297,0.14892029990637537,0.14892029990637537,1110,1118,0.1468448207434846,0.14790316179388807,1125.6885469922913
2022-04-15,5,False,False,True,0.11517337486679237,34460,1,treatment,False,-1.7430895975079923,-1.7430895975079923,0.14892092328499512,0.14892092328499512,5020,5072,0.1456761462565293,0.14718514219384793,5131.815016400932
2022-04-15,6,False,False,True,0.1152553487990819,2504,1,treatment,False,-1.743084679072055,-1.743084679072055,0.1489215466657677,0.1489215466657677,358,362,0.14297124600638977,0.14456869009584664,372.8995528510823
2022-04-15,7,False,False,True,0.11533732273137143,12084,1,treatment,False,-1.7430797606361175,-1.7430797606361175,0.14892217004869318,0.14892217004869318,1781,1757,0.14738497186362132,0.1453988745448527,1799.5755028684084
2022-04-15,8,False,False,True,0.11541929666366096,16299,1,treatment,False,-1.7430748422001803,-1.7430748422001803,0.1489227934337715,0.1489227934337715,2389,2462,0.14657340941162034,0.1510522117921345,2427.2926101770413
2022-04-15,9,False,False,True,0.1155012705959505,2652,1,treatment,False,-1.7430699237642429,-1.7430699237642429,0.14892341682100269,0.14892341682100269,367,417,0.13838612368024134,0.15723981900452488,394.9449014092991
2022-04-15,10,False,False,True,0.11558324452824002,11045,1,treatment,False,-1.7430650053283054,-1.7430650053283054,0.14892404021038672,0.14892404021038672,1645,1671,0.14893617021276595,0.15129017655047533,1644.8660241237212
2022-04-15,11,False,False,True,0.11566521846052956,34169,1,treatment,False,-1.7430600868923682,-1.7430600868923682,0.14892466360192363,0.14892466360192363,5079,5105,0.14864350727267406,0.149404430916913,5088.606830614129
2022-04-15,12,False,False,True,0.1157471923928191,8726,1,treatment,False,-1.7430551684564306,-1.7430551684564306,0.14892528699561344,0.14892528699561344,1306,1293,0.14966765986706396,0.1481778592711437,1299.5220543237228
2022-04-15,13,False,False,True,0.11582916632510862,13573,1,treatment,False,-1.7430502500204934,-1.7430502500204934,0.1489259103914561,0.1489259103914561,2047,1999,0.1508141162602225,0.14727768363663155,2021.3713817432338
2022-04-15,14,False,False,True,0.11591114025739815,39709,1,treatment,False,-1.743045331584556,-1.743045331584556,0.14892653378945167,0.14892653378945167,5940,5954,0.1495882545518648,0.14994081946158302,5913.723730245337
2022-04-15,15,False,False,True,0.11599311418968769,2112,1,treatment,False,-1.7430404131486186,-1.7430404131486186,0.14892715718960015,0.14892715718960015,308,322,0.14583333333333334,0.15246212121212122,314.53415598443553
2022-04-15,16,False,False,True,0.11607508812197721,15596,1,treatment,False,-1.7430354947126814,-1.7430354947126814,0.14892778059190145,0.14892778059190145,2298,2332,0.14734547319825597,0.14952551936393949,2322.677666111295
2022-04-15,17,False,False,True,0.11615706205426675,38028,1,treatment,False,-1.7430305762767437,-1.7430305762767437,0.1489284039963557,0.1489284039963557,5669,5744,0.14907436625644263,0.1510465972441359,5663.449347173415
2022-04-15,18,False,False,True,0.11623903598655629,20987,1,treatment,False,-1.7430256578408065,-1.7430256578408065,0.14892902740296282,0.14892902740296282,3154,3137,0.15028350883880498,0.14947348358507648,3125.573498105981
2022-04-15,19,False,False,True,0.11632100991884581,8457,1,treatment,False,-1.7430207394048691,-1.7430207394048691,0.14892965081172285,0.14892965081172285,1312,1238,0.15513775570533286,0.14638760789878208,1259.4980569147401
2022-04-15,20,False,False,True,0.11640298385113534,21607,1,treatment,False,-1.7430158209689317,-1.7430158209689317,0.1489302742226358,0.1489302742226358,3303,3202,0.1528671263942241,0.14819271532373768,3217.9364351284917
2022-04-15,21,False,False,True,0.11648495778342488,1470,1,treatment,False,-1.7430109025329945,-1.7430109025329945,0.14893089763570164,0.14893089763570164,210,194,0.14285714285714285,0.13197278911564625,218.9284195244814
2022-04-15,22,False,False,True,0.1165669317157144,11165,1,treatment,False,-1.7430059840970569,-1.7430059840970569,0.14893152105092042,0.14893152105092042,1642,1739,0.14706672637707122,0.15575459023734886,1662.8204325335264
2022-04-15,23,False,False,True,0.11664890564800394,30891,1,treatment,False,-1.7430010656611197,-1.7430010656611197,0.14893214446829206,0.14893214446829206,4631,4685,0.14991421449613157,0.1516622964617526,4600.66287477001
2022-04-15,24,False,False,True,0.11673087958029348,2454,1,treatment,False,-1.7429961472251823,-1.7429961472251823,0.14893276788781665,0.14893276788781665,377,376,0.15362673186634065,0.1532192339038305,365.48101239670206
2022-04-15,25,False,False,True,0.11681285351258301,38402,1,treatment,False,-1.7429912287892448,-1.7429912287892448,0.14893339130949418,0.14893339130949418,5698,5796,0.14837768866204884,0.15092963908129786,5719.340093067195
2022-04-15,26,False,False,True,0.11689482744487253,40329,1,treatment,False,-1.7429863103533076,-1.7429863103533076,0.1489340147333246,0.1489340147333246,5980,6032,0.1482803937613132,0.14956978848967245,6006.359880180248
2022-04-15,27,False,False,True,0.11697680137716207,3987,1,treatment,False,-1.74298139191737,-1.74298139191737,0.148934638159308,0.148934638159308,592,603,0.14848256834712817,0.15124153498871332,593.8024023411609
2022-04-15,28,False,False,True,0.11705877530945161,41599,1,treatment,False,-1.7429764734814328,-1.7429764734814328,0.14893526158744427,0.14893526158744427,6102,6146,0.146686218418712,0.14774393615231135,6195.5579467760945
2022-04-15,29,False,False,True,0.11714074924174113,27125,1,treatment,False,-1.7429715550454954,-1.7429715550454954,0.14893588501773353,0.14893588501773353,4025,3935,0.14838709677419354,0.14506912442396314,4039.8858811060218
2022-04-15,30,False,False,True,0.11722272317403067,11942,1,treatment,False,-1.742966636609558,-1.742966636609558,0.14893650845017573,0.14893650845017573,1782,1779,0.1492212359738737,0.1489700217718975,1778.5997839119984
2022-04-15,31,False,False,True,0.1173046971063202,10354,1,treatment,False,-1.7429617181736208,-1.7429617181736208,0.1489371318847708,0.1489371318847708,1556,1540,0.1502800849913077,0.14873478848754104,1542.095063534917
2022-04-15,32,False,False,True,0.11738667103860972,25035,1,treatment,False,-1.7429567997376834,-1.7429567997376834,0.1489377553215189,0.1489377553215189,3768,3726,0.1505092869982025,0.148831635710006,3728.6567044742255
2022-04-15,33,False,False,True,0.11746864497089926,185,1,control,False,-1.742951881301746,-1.742951881301746,0.14893837876041993,0.14893837876041993,30,26,0.16216216216216217,0.14054054054054055,27.55360007067769
2022-04-15,34,False,False,True,0.1175506189031888,6931,1,control,False,-1.7429469628658085,-1.7429469628658085,0.1489390022014739,0.1489390022014739,1066,1057,0.15380176020776223,0.15250324628480738,1032.2962242584156
2022-04-15,35,False,False,True,0.11763259283547832,9643,1,control,False,-1.742942044429871,-1.742942044429871,0.14893962564468086,0.14893962564468086,1374,1476,0.14248677797365966,0.15306439904594005,1436.2248100916574
2022-04-15,36,False,False,True,0.11771456676776786,2747,1,control,False,-1.742937125993934,-1.742937125993934,0.14894024909004075,0.14894024909004075,419,434,0.1525300327630142,0.1579905351292319,409.13886425034195
2022-04-15,37,False,False,True,0.11779654070005739,40161,1,control,False,-1.7429322075579965,-1.7429322075579965,0.14894087253755361,0.14894087253755361,6073,5956,0.15121635417444784,0.14830308010258708,5981.61438198069
2022-04-15,38,False,False,True,0.11787851463234691,47691,1,control,False,-1.742927289122059,-1.742927289122059,0.14894149598721945,0.14894149598721945,7157,7136,0.15007024386152523,0.14962990920718794,7103.168885126483
2022-04-15,39,False,False,True,0.11796048856463645,10934,1,control,False,-1.7429223706861217,-1.7429223706861217,0.14894211943903826,0.14894211943903826,1610,1579,0.147247119078105,0.14441192610206693,1628.5331339464444
2022-04-15,40,False,False,True,0.11804246249692599,491,1,control,False,-1.7429174522501842,-1.7429174522501842,0.14894274289301007,0.14894274289301007,87,62,0.17718940936863545,0.12627291242362526,73.13088676046794
2022-04-15,41,False,False,True,0.11812443642921551,5890,1,control,False,-1.742912533814247,-1.742912533814247,0.14894336634913483,0.14894336634913483,820,916,0.13921901528013583,0.15551782682512733,877.2764277964042
2022-04-15,42,False,False,True,0.11820641036150505,635,1,control,False,-1.7429076153783096,-1.7429076153783096,0.14894398980741258,0.14894398980741258,89,81,0.14015748031496064,0.12755905511811025,94.57943352770698
2022-04-15,43,False,False,True,0.11828838429379458,84219,1,control,False,-1.7429026969423722,-1.7429026969423722,0.14894461326784333,0.14894461326784333,12572,12674,0.1492774789536803,0.15048860708391218,12543.966384804498
2022-04-15,44,False,False,True,0.11837035822608412,24927,1,control,False,-1.7428977785064348,-1.7428977785064348,0.14894523673042706,0.14894523673042706,3657,3617,0.14670838849440365,0.14510370281221166,3712.7579159793554
2022-04-15,45,False,False,True,0.11845233215837364,2754,1,control,False,-1.7428928600704974,-1.7428928600704974,0.14894586019516382,0.14894586019516382,387,386,0.14052287581699346,0.140159767610748,410.19689897748117
2022-04-15,46,False,False,True,0.11853430609066318,2763,1,control,False,-1.7428879416345602,-1.7428879416345602,0.1489464836620535,0.1489464836620535,398,414,0.14404632645674992,0.1498371335504886,411.5391343582539
2022-04-15,47,False,False,True,0.11861628002295271,37340,1,control,False,-1.7428830231986228,-1.7428830231986228,0.14894710713109624,0.14894710713109624,5556,5588,0.14879485806106052,0.14965184788430638,5561.684980275134
2022-04-15,48,False,False,True,0.11869825395524224,1633,1,control,False,-1.7428781047626853,-1.7428781047626853,0.148947730602292,0.148947730602292,255,236,0.15615431720759337,0.14451928965094918,243.23164407354284
2022-04-15,49,False,False,True,0.11878022788753177,33167,1,control,False,-1.7428731863267481,-1.7428731863267481,0.1489483540756407,0.1489483540756407,4978,4948,0.15008894382971025,0.1491844303072331,4940.170059626775
2022-04-15,50,False,False,True,0.11886220181982131,15421,0,control,False,-1.9428682678908105,-1.9428682678908105,0.12533308544791108,0.12533308544791108,1896,1947,0.12294922508267947,0.12625640360547305,1932.7615106922367
2022-04-15,51,False,False,True,0.11894417575211083,4458,0,control,False,-1.942863349454873,-1.942863349454873,0.12533362463098421,0.12533362463098421,558,569,0.12516823687752354,0.12763571108120234,558.7372986049277
2022-04-15,52,False,False,True,0.11902614968440037,26376,0,control,False,-1.9428584310189358,-1.9428584310189358,0.1253341638160445,0.1253341638160445,3307,3159,0.12537913254473765,0.11976797088262056,3305.81390481199
2022-04-15,53,False,False,True,0.1191081236166899,17896,0,control,False,-1.9428535125829984,-1.9428535125829984,0.12533470300309205,0.12533470300309205,2290,2273,0.12796155565489495,0.12701162270898525,2242.9898449433354
2022-04-15,54,False,False,True,0.11919009754897943,627,0,control,False,-1.942848594147061,-1.942848594147061,0.12533524219212677,0.12533524219212677,86,64,0.1371610845295056,0.10207336523125997,78.58519685446349
2022-04-15,55,False,False,True,0.11927207148126896,13118,0,control,False,-1.9428436757111236,-1.9428436757111236,0.1253357813831487,0.1253357813831487,1595,1650,0.12158865680744016,0.12578136911114499,1644.1547801841446
2022-04-15,56,False,False,True,0.1193540454135585,82457,0,control,False,-1.9428387572751862,-1.9428387572751862,0.12533632057615782,0.12533632057615782,10367,10370,0.12572613604666674,0.1257625186460822,10334.856985748245
2022-04-15,57,False,False,True,0.11943601934584802,14487,0,control,False,-1.942833838839249,-1.942833838839249,0.12533685977115414,0.12533685977115414,1812,1816,0.12507765582936425,0.1253537654448816,1815.75508750471
2022-04-15,58,False,False,True,0.11951799327813756,24763,0,control,False,-1.9428289204033116,-1.9428289204033116,0.12533739896813767,0.12533739896813767,3173,3080,0.1281347171182813,0.12437911400072689,3103.730010647993
2022-04-15,59,False,False,True,0.1195999672104271,40859,0,control,False,-1.9428240019673741,-1.9428240019673741,0.12533793816710845,0.12533793816710845,5188,5203,0.12697324946768154,0.1273403656477153,5121.182815569884
2022-04-15,60,False,False,True,0.11968194114271662,19376,0,control,False,-1.9428190835314367,-1.9428190835314367,0.12533847736806644,0.12533847736806644,2462,2395,0.12706440957886045,0.1236065235342692,2428.5583374836556
2022-04-15,61,False,False,True,0.11976391507500615,19776,0,control,False,-1.9428141650954993,-1.9428141650954993,0.12533901657101165,0.12533901657101165,2436,2425,0.12317961165048544,0.12262338187702265,2478.7043917083265
2022-04-15,62,False,False,True,0.11984588900729569,9277,0,control,False,-1.9428092466595621,-1.9428092466595621,0.12533955577594408,0.12533955577594408,1144,1185,0.12331572706693975,0.12773525924328985,1162.7750589334332
2022-04-15,63,False,False,True,0.11992786293958523,12678,0,control,False,-1.9428043282236247,-1.9428043282236247,0.12534009498286378,0.12534009498286378,1565,1599,0.1234421833096703,0.1261239943208708,1589.0617241927469
2022-04-15,64,False,False,True,0.12000983687187475,18680,0,control,False,-1.9427994097876873,-1.9427994097876873,0.1253406341917707,0.1253406341917707,2405,2384,0.1287473233404711,0.12762312633832976,2341.3630467022763
2022-04-15,65,False,False,True,0.12009181080416428,47426,0,control,False,-1.9427944913517499,-1.9427944913517499,0.12534117340266487,0.12534117340266487,5860,5803,0.12356091595327458,0.1223590435626028,5944.430489794784
2022-04-15,66,False,False,True,0.12017378473645382,4169,0,control,False,-1.9427895729158124,-1.9427895729158124,0.12534171261554627,0.12534171261554627,517,489,0.12401055408970976,0.11729431518349724,522.5495998942124
2022-04-15,67,False,False,True,0.12025575866874334,13209,0,control,False,-1.9427846544798753,-1.9427846544798753,0.12534225183041495,0.12534225183041495,1698,1752,0.1285487167840109,0.13263683851919145,1655.6458044279511
2022-04-15,68,False,False,True,0.12033773260103288,24446,0,control,False,-1.9427797360439378,-1.9427797360439378,0.12534279104727086,0.12534279104727086,3031,3034,0.12398756442771823,0.12411028389102512,3064.1298699415834
2022-04-15,69,False,False,True,0.12041970653332242,13499,0,control,False,-1.9427748176080004,-1.9427748176080004,0.12534333026611408,0.12534333026611408,1741,1706,0.12897251648270242,0.12637973183198756,1692.0096152622739
2022-04-15,70,False,False,True,0.12050168046561194,39012,0,control,False,-1.942769899172063,-1.942769899172063,0.12534386948694454,0.12534386948694454,4887,4904,0.12526914795447555,0.12570491130934072,4889.915036424681
2022-04-15,71,False,False,True,0.12058365439790147,22987,0,control,False,-1.9427649807361256,-1.9427649807361256,0.12534440870976227,0.12534440870976227,2886,2962,0.12554922347413755,0.12885544003132204,2881.2919230113052
2022-04-15,72,False,False,True,0.12066562833019101,7222,0,control,False,-1.9427600623001884,-1.9427600623001884,0.12534494793456727,0.12534494793456727,877,890,0.12143450567709775,0.12323456106341733,905.2412139834448
2022-04-15,73,False,False,True,0.12074760226248053,15764,0,control,False,-1.942755143864251,-1.942755143864251,0.12534548716135954,0.12534548716135954,2010,1861,0.12750570921086019,0.11805379345343821,1975.9462596116718
2022-04-15,74,False,False,True,0.12082957619477007,25875,0,control,False,-1.9427502254283135,-1.9427502254283135,0.12534602639013914,0.12534602639013914,3201,3274,0.12371014492753624,0.12653140096618357,3243.3284328448503
2022-04-15,75,False,False,True,0.1209115501270596,12633,0,control,False,-1.9427453069923761,-1.9427453069923761,0.125346565620906,0.125346565620906,1674,1565,0.13251009261458085,0.12388189661996359,1583.5031634889053
2022-04-15,76,False,False,True,0.12099352405934913,34098,0,control,False,-1.9427403885564387,-1.9427403885564387,0.12534710485366016,0.12534710485366016,4273,4305,0.12531526775763974,0.12625373922224178,4274.085581300104
2022-04-15,77,False,False,True,0.12107549799163866,20194,0,control,False,-1.9427354701205015,-1.9427354701205015,0.1253476440884016,0.1253476440884016,2579,2488,0.12771120134693473,0.12320491235020303,2531.270324721182
2022-04-15,78,False,False,True,0.1211574719239282,16345,0,control,False,-1.942730551684564,-1.942730551684564,0.12534818332513037,0.12534818332513037,2029,2050,0.12413582135209544,0.12542061792597126,2048.816056449256
2022-04-15,79,False,False,True,0.12123944585621772,68129,0,control,False,-1.9427256332486267,-1.9427256332486267,0.12534872256384644,0.12534872256384644,8514,8563,0.12496880917083768,0.12568803299622774,8539.883119552294
2022-04-15,80,False,False,True,0.12132141978850726,39745,0,control,False,-1.9427207148126895,-1.9427207148126895,0.1253492618045498,0.1253492618045498,4971,5073,0.12507233614291105,0.12763869669140773,4982.006410421832
2022-04-15,81,False,False,True,0.1214033937207968,7768,0,control,False,-1.9427157963767518,-1.9427157963767518,0.12534980104724053,0.12534980104724053,1024,997,0.13182286302780638,0.1283470648815654,973.7172545349645
2022-04-15,82,False,False,True,0.12148536765308633,52620,0,control,False,-1.9427108779408147,-1.9427108779408147,0.12535034029191855,0.12535034029191855,6621,6515,0.1258266818700114,0.12381223869251236,6595.9349061607545
2022-04-15,83,False,False,True,0.12156734158537585,39932,0,control,False,-1.9427059595048772,-1.9427059595048772,0.1253508795385839,0.1253508795385839,5051,5000,0.12649003305619552,0.12521286186517078,5005.5113217347325
2022-04-15,84,False,False,True,0.12164931551766539,1162,0,control,False,-1.9427010410689398,-1.9427010410689398,0.12535141878723657,0.12535141878723657,169,147,0.14543889845094665,0.12650602409638553,145.6583486307689
2022-04-15,85,False,False,True,0.12173128944995493,13529,0,control,False,-1.9426961226330026,-1.9426961226330026,0.12535195803787655,0.12535195803787655,1687,1674,0.12469509941606918,0.1237342006061054,1695.8866402944318
2022-04-15,86,False,False,True,0.12181326338224445,7475,0,control,False,-1.9426912041970652,-1.9426912041970652,0.1253524972905039,0.1253524972905039,960,915,0.12842809364548494,0.12240802675585284,937.0099172465167
2022-04-15,87,False,False,True,0.12189523731453399,8846,0,control,False,-1.9426862857611278,-1.9426862857611278,0.12535303654511862,0.12535303654511862,1106,1127,0.12502826136106715,0.12740221569070767,1108.8729612781192
2022-04-15,88,False,False,True,0.12197721124682352,9998,0,control,False,-1.9426813673251904,-1.9426813673251904,0.12535357580172066,0.12535357580172066,1225,1189,0.1225245049009802,0.1189237847569514,1253.2850508656031
2022-04-15,89,False,False,True,0.12205918517911304,54263,0,control,False,-1.942676448889253,-1.942676448889253,0.12535411506031005,0.12535411506031005,6667,6941,0.12286456701619888,0.12791404824650315,6802.090345517604
2022-04-15,90,False,False,True,0.12214115911140258,14486,0,control,False,-1.9426715304533158,-1.9426715304533158,0.12535465432088677,0.12535465432088677,1763,1825,0.1217037139306917,0.12598370840811818,1815.8875224923659
2022-04-15,91,False,False,True,0.12222313304369212,26835,0,control,False,-1.9426666120173783,-1.9426666120173783,0.12535519358345087,0.12535519358345087,3369,3322,0.12554499720514253,0.1237935531954537,3363.9066198119044
2022-04-15,92,False,False,True,0.12230510697598164,7572,0,control,False,-1.942661693581441,-1.942661693581441,0.12535573284800236,0.12535573284800236,941,911,0.12427363972530375,0.12031167459059694,949.1936091250739
2022-04-15,93,False,False,True,0.12238708090827118,3803,0,control,False,-1.9426567751455035,-1.9426567751455035,0.12535627211454123,0.12535627211454123,456,481,0.11990533789113858,0.12647909545095976,476.7299028516003
2022-04-15,94,False,False,True,0.12246905484056071,33703,0,control,False,-1.942651856709566,-1.942651856709566,0.12535681138306745,0.12535681138306745,4260,4215,0.1263982434798089,0.12506305076699403,4224.900614043522
2022-04-15,95,False,False,True,0.12255102877285023,24204,0,control,False,-1.9426469382736289,-1.9426469382736289,0.12535735065358103,0.12535735065358103,2971,3025,0.12274830606511321,0.1249793422574781,3034.149315219275
2022-04-15,96,False,False,True,0.12263300270513977,3641,0,control,False,-1.9426420198376915,-1.9426420198376915,0.12535788992608202,0.12535788992608202,433,457,0.11892337269980774,0.12551496841527052,456.4280772208646
2022-04-15,97,False,False,True,0.12271497663742931,16337,0,control,False,-1.942637101401754,-1.942637101401754,0.1253584292005704,0.1253584292005704,2040,2076,0.12486992715920915,0.12707351410907755,2047.9806578497185
2022-04-15,98,False,False,True,0.12279695056971883,36308,0,control,False,-1.9426321829658166,-1.9426321829658166,0.12535896847704617,0.12535896847704617,4431,4615,0.12203922000661012,0.12710697366971466,4551.533427464592
2022-04-15,99,False,False,True,0.12287892450200837,29395,0,control,False,-1.9426272645298792,-1.9426272645298792,0.12535950775550933,0.12535950775550933,3707,3705,0.12610988263310086,0.12604184385099507,3684.9427304731967
2022-04-16,0,False,True,False,0.1229608984342979,3188,1,treatment,False,-1.692622346093942,-1.692622346093942,0.15543128731945763,0.15543128731945763,516,507,0.1618569636135508,0.15903387703889585,495.51494397443093
2022-04-16,1,False,True,False,0.12304287236658744,10054,1,treatment,False,-1.6926174276580046,-1.6926174276580046,0.1554319329754526,0.1554319329754526,1517,1589,0.15088521981300976,0.15804654863735826,1562.7126541352004
2022-04-16,2,False,True,False,0.12312484629887696,31881,1,treatment,False,-1.6926125092220672,-1.6926125092220672,0.15543257863363605,0.15543257863363605,4991,5010,0.1565509237476867,0.157146889997177,4955.346039418951
2022-04-16,3,False,True,False,0.1232068202311665,2513,1,treatment,False,-1.69260759078613,-1.69260759078613,0.15543322429400788,0.15543322429400788,408,392,0.1623557500994827,0.15598885793871867,390.6036926508418
2022-04-16,4,False,True,False,0.12328879416345603,7559,1,treatment,False,-1.6926026723501923,-1.6926026723501923,0.15543386995656824,0.15543386995656824,1144,1119,0.15134277020769943,0.1480354544251885,1174.9246230016993
2022-04-16,5,False,True,False,0.12337076809574556,34460,1,treatment,False,-1.6925977539142552,-1.6925977539142552,0.15543451562131694,0.15543451562131694,5464,5341,0.15856065002901915,0.15499129425420777,5356.2734083105815
2022-04-16,6,False,True,False,0.12345274202803509,2504,1,treatment,False,-1.6925928354783177,-1.6925928354783177,0.15543516128825416,0.15543516128825416,419,363,0.16733226837060702,0.14496805111821087,389.2096438657884
2022-04-16,7,False,True,False,0.12353471596032463,12084,1,treatment,False,-1.6925879170423803,-1.6925879170423803,0.15543580695737982,0.15543580695737982,1915,1899,0.15847401522674612,0.15714995034756704,1878.286291272978
2022-04-16,8,False,True,False,0.12361668989261415,16299,1,treatment,False,-1.6925829986064431,-1.6925829986064431,0.15543645262869393,0.15543645262869393,2548,2475,0.15632860911712376,0.1518498067366096,2533.4587413950826
2022-04-16,9,False,True,False,0.12369866382490369,2652,1,treatment,False,-1.6925780801705055,-1.6925780801705055,0.15543709830219654,0.15543709830219654,387,429,0.14592760180995476,0.16176470588235295,412.21918469742525
2022-04-16,10,False,True,False,0.12378063775719322,11045,1,treatment,False,-1.6925731617345683,-1.6925731617345683,0.15543774397788754,0.15543774397788754,1723,1673,0.15599818922589406,0.15147125396106836,1716.8098822357679
2022-04-16,11,False,True,False,0.12386261168948275,34169,1,treatment,False,-1.6925682432986309,-1.6925682432986309,0.15543838965576706,0.15543838965576706,5396,5301,0.15792092247358716,0.15514062454271416,5311.174336147905
2022-04-16,12,False,True,False,0.12394458562177228,8726,1,treatment,False,-1.6925633248626935,-1.6925633248626935,0.15543903533583503,0.15543903533583503,1339,1277,0.15344946137978455,0.14634425853770341,1356.3610223404964
2022-04-16,13,False,True,False,0.12402655955406182,13573,1,treatment,False,-1.6925584064267563,-1.6925584064267563,0.15543968101809144,0.15543968101809144,2110,2147,0.15545568407868562,0.15818168422603698,2109.782790458555
2022-04-16,14,False,True,False,0.12410853348635134,39709,1,treatment,False,-1.6925534879908186,-1.6925534879908186,0.1554403267025364,0.1554403267025364,6294,6277,0.15850311012616788,0.15807499559293864,6172.3799330310185
2022-04-16,15,False,True,False,0.12419050741864088,2112,1,treatment,False,-1.6925485695548814,-1.6925485695548814,0.1554409723891698,0.1554409723891698,278,347,0.13162878787878787,0.16429924242424243,328.2913336859266
2022-04-16,16,False,True,False,0.12427248135093041,15596,1,treatment,False,-1.692543651118944,-1.692543651118944,0.15544161807799167,0.15544161807799167,2429,2505,0.1557450628366248,0.16061810720697614,2424.267475544358
2022-04-16,17,False,True,False,0.12435445528321994,38028,1,treatment,False,-1.6925387326830066,-1.6925387326830066,0.15544226376900205,0.15544226376900205,5968,5810,0.1569369937940465,0.15278216051330598,5911.15840660761
2022-04-16,18,False,True,False,0.12443642921550947,20987,1,treatment,False,-1.6925338142470694,-1.6925338142470694,0.15544290946220088,0.15544290946220088,3220,3338,0.15342831276504504,0.15905084099680755,3262.2803408832096
2022-04-16,19,False,True,False,0.12451840314779901,8457,1,treatment,False,-1.6925288958111318,-1.6925288958111318,0.1554435551575883,0.1554435551575883,1308,1372,0.1546647747428166,0.16223247014307673,1314.5861459677242
2022-04-16,20,False,True,False,0.12460037708008855,21607,1,treatment,False,-1.6925239773751946,-1.6925239773751946,0.1554442008551641,0.1554442008551641,3265,3327,0.15110843708057575,0.15397787753968623,3358.682847877531
2022-04-16,21,False,True,False,0.12468235101237807,1470,1,treatment,False,-1.6925190589392571,-1.6925190589392571,0.15544484655492846,0.15544484655492846,221,223,0.15034013605442176,0.15170068027210884,228.50392443574484
2022-04-16,22,False,True,False,0.1247643249446676,11165,1,treatment,False,-1.6925141405033197,-1.6925141405033197,0.15544549225688134,0.15544549225688134,1725,1725,0.15450067174205107,0.15450067174205107,1735.5489210480803
2022-04-16,23,False,True,False,0.12484629887695714,30891,1,treatment,False,-1.6925092220673825,-1.6925092220673825,0.15544613796102266,0.15544613796102266,4834,4755,0.15648570781133664,0.15392832863940953,4801.886647753951
2022-04-16,24,False,True,False,0.12492827280924666,2454,1,treatment,False,-1.6925043036314449,-1.6925043036314449,0.15544678366735257,0.15544678366735257,397,379,0.1617766911165444,0.15444172779136103,381.4664071196832
2022-04-16,25,False,True,False,0.12501024674153619,38402,1,treatment,False,-1.6924993851955077,-1.6924993851955077,0.15544742937587092,0.15544742937587092,5991,5983,0.15600749960939533,0.15579917712619135,5969.492182892195
2022-04-16,26,False,True,False,0.12509222067382572,40329,1,treatment,False,-1.6924944667595703,-1.6924944667595703,0.15544807508657782,0.15544807508657782,6224,6293,0.15433063056361426,0.1560415581839371,6269.065420166597
2022-04-16,27,False,True,False,0.12517419460611526,3987,1,treatment,False,-1.6924895483236329,-1.6924895483236329,0.15544872079947325,0.15544872079947325,629,628,0.15776272886882367,0.15751191371958867,619.7740498274999
