time,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,t1,t2,t3,t4
2020-11-15,4.812478280025685,3.059765057209499,2.518112510915193,3.864649790867802,1.361395338043214,2.775659849024113,1.5622104048481078,0.7658972195999206,3.992826603835029,2.0061237072107168,3.8805351536796993,2.7062980784083503,2.8637474215653187,2.8712896274927973,3.001972210943566,2.120508616549853
2020-11-22,4.915142674706121,3.001573567018906,2.4786214557338506,3.521438084569915,1.3662192334878147,2.9888127809117147,1.5249832835459602,0.7523044852484804,3.9497923042323624,2.1475830097363855,3.996609474484332,2.8534661497895226,2.9086272595914844,2.8160924667171154,2.903121814456852,2.2685131229482844
2020-11-29,5.02410841513818,3.2007933116895355,2.881085237330809,3.246423253885142,1.3257977448571245,3.230007904962317,1.7132507683993528,0.8368571869576136,4.030492992020347,2.242528372906302,3.75192859149929,2.736784462791323,2.911945080972369,2.527078926494969,2.9957792724595986,2.364741013822073
2020-12-06,4.975977111415337,2.952783086404731,2.717587836079715,3.0286679603557833,1.1665316402916077,2.933926648607296,1.7091805913269076,0.550079787196329,4.091836098632018,2.101784813532177,3.9568835866543255,3.0411369671412993,2.933654150795136,2.524325529853489,3.0594262726094685,2.3379213693109753
2020-12-13,4.961641403751672,2.978226755415157,2.8375124371348712,2.771306011832676,1.230535403380538,3.052045326019454,1.7543661560232355,0.7520903172758342,4.005406076047367,2.185663049661451,3.7620176849308073,2.8003017096660474,2.9563794504497354,2.594882809234918,2.9087122292399186,2.3383355147483433
2020-12-20,5.10975916960253,3.0667579789461468,2.735194928824295,2.666102502070402,1.1180618050583653,3.045048016372593,1.7945067974484783,0.8607706793187698,3.8888712216967405,2.07935919593089,3.8819984054359202,2.9898885603757126,3.039708713393878,2.5194637217342164,3.008636789713523,2.491508402935725
2020-12-27,5.233026449616833,2.96491703545498,2.7632839743953275,2.708211217695809,0.9405002391503965,3.1714439917111146,1.7183991376046142,1.0160031412977513,4.027963920625173,2.1765201077208727,3.725665545652336,2.7373968910821804,3.115247653243373,2.510275644825531,2.917276856734895,2.4047633127081838
2021-01-03,5.185062722518325,3.1222670050452663,3.0231549125073007,2.7129118869488233,1.2052030451219502,3.2961479235967492,1.76511579836398,1.0048258249599213,4.208165030065748,2.147193169718413,3.778273757749844,2.9707782637352107,3.0898290665529586,2.5412105099176476,2.9506112175138597,2.2871216625068977
2021-01-10,5.269579618000147,2.8931893370476924,2.934149390743742,2.309517637782891,1.0120647244530099,3.1568917287846148,1.8895730908118487,1.021237072475807,4.125559909537544,2.1071349403934962,3.6787289437617994,2.870009120521044,3.174145014165324,2.3631107081507166,3.077737285513012,2.422370301918128
2021-01-17,5.140169996739112,3.3300940940358,2.9481722411902243,2.031165489167145,0.6585242228215029,3.2239981612692876,1.839804562161543,1.0205347694405904,4.155701272181385,2.0794309504704622,3.746319212655022,2.7982233446465745,3.2440820257242704,2.5400414157802014,3.049916904707168,2.1858525941474567
2021-01-24,5.123281889830814,3.362861269885612,2.780184088120345,2.2098234180814544,0.6794982595802647,3.1408608898803867,1.7267329542343681,1.267807417357214,4.163779642899066,2.108606381898901,3.6915962631528694,2.791395103514422,2.928823814402807,2.503162105392408,2.851499103955195,2.3134475432789956
2021-01-31,5.200564013023267,3.234440771526239,2.9794513027704608,2.0872952992324465,0.5313676742088056,3.161806667698294,1.836415440128033,1.1198161520904413,4.170266614987349,2.0355423620950286,3.8577972079465006,2.8014825718449936,2.8335991391063717,2.4230739019993273,2.9084639937337466,2.223965383553133
2021-02-07,4.8958551723800285,3.2484602792973423,2.703559046901988,2.072174615345634,0.46576927083247716,3.1343086560018687,1.9117358219961045,1.052138526151414,4.123064911126498,2.1698545187143146,3.6734454064168864,2.9979415574062367,3.0121647016141297,2.3827185778278723,2.9962082970741917,2.2239986155619516
2021-02-14,4.85322189482718,2.9520801413680586,2.7227863956034657,2.196794078580089,0.4173118293339992,3.151474759426208,1.8027062892065517,1.2139508374725283,4.107577048081507,2.377532441544307,3.795583092649851,2.9001681190848787,2.928407021345928,2.409081338544162,2.943879555864872,2.195272060470052
2021-02-21,4.6169670062085695,3.1348797294880844,2.663284251776557,2.0550402260979115,0.42928274016415097,3.1256408910762805,1.8387499242201903,1.255627086585431,4.383232556183565,2.2558365078558613,3.7007045217730994,2.8301755902627654,2.90015212586495,2.3529878735958487,2.979311998879878,2.1962630468146522
2021-02-28,4.552810367974749,3.039076114326663,2.7330701093271474,2.0924809107350715,0.2551196131917625,3.0063514238954467,1.6890768913973806,1.1079282245220081,4.109411014434288,2.435961980714626,3.653026262338423,2.662515015802488,3.0149801244970003,2.4462074134028615,2.743856191824939,2.0668234623634327
2021-03-07,4.320046414437477,3.0267143439143753,2.390508732765814,2.306359671598654,0.170781203857936,2.9206744302007435,1.8420601575169864,1.2371151595758236,4.239203897199306,2.494696051509695,3.7209476756030297,3.0086712883449582,2.842904723980727,2.1613770482205137,2.7708505328995807,2.0999844925950715
2021-03-14,4.226389250389253,3.081479179759587,2.488102245668218,2.368444710696366,0.059118289597190676,2.8161358710271247,1.6934161118651845,1.1853925237624667,4.135085463171767,2.388789163435563,3.698671748447092,3.11010798211605,2.7500144150498853,2.3137250606425224,2.7561564627357185,2.039251101427289
2021-03-21,4.143863170603663,3.0060754224316195,2.172799900253951,2.3317161070903585,0.0,2.6164289180240017,1.7695027190049673,1.2810644495484604,4.233357248070247,2.464626238573404,3.597076189673447,2.9436308433002414,2.5821094344040136,2.2452656670906297,2.727507470586629,2.080261727671468
2021-03-28,4.205626924052367,2.9740061685288097,2.122800677211123,2.3372048937357532,0.0,2.634038782191348,1.4745830787549563,1.1621670652743932,4.269626134816429,2.561257893970838,3.6639177820432884,2.9767447890423537,2.6514834733988937,2.384998345178276,2.628659204427169,2.0526164462966183
2021-04-04,4.2722076121195425,3.1159994323115034,2.1211630076332337,2.4314410904696713,0.0,2.693813341173309,1.4423487159527888,1.056481775592464,4.263278761940069,2.7926904631694254,3.427753533298914,3.122846050759259,2.725727159781716,2.406666861732532,2.567653550172098,2.15506268553644
2021-04-11,4.211636058318599,2.8822217785652144,2.3292197893702102,2.4735593894666486,0.0,2.525571725996188,1.4494403614288696,1.1517379854950378,4.093509041525842,2.6196036645928613,3.7136790511518845,3.044747375470345,2.7047669914322245,2.271809961262744,2.5722673041312354,2.1603867059361814
2021-04-18,3.901235279892566,2.932318686795836,2.195491677697319,2.3284592622582507,0.0,2.296665336987039,1.4701070717088212,1.1977376591750781,4.054954564746064,2.7863450124511147,3.553558850774144,3.030198819698821,2.6504305989477652,2.23734808681327,2.6542230479685816,1.9702964128934628
2021-04-25,4.049615810906738,2.9054650137135973,2.20916594545008,2.3139993163466457,0.0,2.272599224020862,1.455449875499267,1.0399484147302511,4.180080770170762,2.65748091377098,3.606914276422825,3.1083171181030855,2.5512379510106604,2.2344631731069633,2.476092065670194,1.9931279956380825
2021-05-02,4.017210642354872,3.018090447005987,1.9900478556731893,2.38594552909195,0.0,2.1660389914571794,1.473775666457004,0.7992784280237333,4.0764831864077395,2.6782950748658942,3.6083243123572912,3.3052293374858075,2.5712468929531647,2.1793389907290774,2.7323671524709274,1.971713464422599
2021-05-09,3.8375908333339392,2.9492112787786287,2.2233772821050373,2.5472842600709336,0.0,2.2292344877110426,1.324434418277968,0.858141683460041,4.031409737430442,2.8374637148935293,3.563952750959472,3.205886575883362,2.4341714138083246,2.2400051638319245,2.4993068633029276,1.9953853786901898
2021-05-16,3.9855767189331086,2.984357430256942,2.1364581200050874,2.6636067311305642,0.0,2.209042754350955,1.3964073557428003,0.8217992486621414,3.951613748540791,2.627773307123984,3.5029770171535124,3.3179861037268545,2.481855292809214,2.2292105678023115,2.362653826414364,2.017177512899639
2021-05-23,3.963406680970355,3.1052891511691025,2.1220247459806316,2.3994758327558428,0.0,2.1540003790482305,1.5136818368174811,0.6020722182024244,3.984888846423613,2.711951952933599,3.4013695233523644,3.2710257873150077,2.636203275210043,2.1755582230435695,2.3274349374217693,1.7992664513407546
2021-05-30,3.882698102305482,3.020958678619925,2.15885923804601,2.411908336891937,0.0,1.9708820833391378,1.441627088361265,0.630455207009786,4.2494590278523585,2.440598203901641,3.3440891751884583,3.1042658423616074,2.5200211461128457,2.399212370913007,2.2732997894950016,1.7615383559455053
2021-06-06,3.7250463992930882,3.1997942733444265,2.03738146069625,2.4056570954078547,0.0,1.9408696787818827,1.3278429691785736,0.7340023776528186,4.285324889800505,2.732220527974431,3.4009743848173537,3.1588461349986448,2.3365372124422454,2.1495426865825746,2.324225280613079,1.7434048674680978
2021-06-13,3.7254041235643327,3.4036993828355415,1.9762731573230985,2.5170978466358407,0.0,2.0693943428834958,1.3291006374613843,0.5605119295328174,4.159879699568858,2.469861739330324,3.271182556257556,3.0877114536106802,2.3963691956830666,2.240007998871814,2.4174940684343165,1.8205935977971723
2021-06-20,3.9076465480472318,3.2074492512061754,1.8124022319864315,2.6808109370705377,0.0,1.9153399502367863,1.1101736171149992,0.5088830055480902,4.041594006488877,2.321725484359748,3.4202187827838504,3.109065320452403,2.480355303394599,2.0504139880714436,2.4085346334445012,1.92514320857858
2021-06-27,3.7556267882844843,3.4921532721244684,1.7351771879041324,2.7346926903471336,0.0,2.0575045366046614,1.165361653719206,0.2992310511848876,4.157136738572282,2.1426200755013087,3.31740773164648,3.2167386096268586,2.478554015098439,2.117520705206197,2.4786804312402824,1.7530202328034494
2021-07-04,3.744147834013211,3.555189542635239,1.6413845910878875,2.8282268483283555,0.0,1.96569046587454,1.096575718276554,0.4068011409284186,3.8948430915875005,2.0781566375861202,3.1642298401028923,3.1060576445868615,2.3934903924629265,2.4125638503182114,2.3662754760117997,1.741070858907706
2021-07-11,4.084164138676533,3.6673821163634455,1.6459869973503594,2.8600107248990057,0.0,2.1041981582807483,1.0411181710100008,0.19852945288233032,4.019441792202629,1.9363700556046097,3.3010740785996937,2.951329547341511,2.2879857369823324,2.373134343539165,2.1710874034579555,1.637298713676405
2021-07-18,3.972233725960775,3.614829637433018,1.7474394523331562,3.0203352312901353,0.14192854849186826,1.928180857665586,1.0094475379738166,0.16991055079631526,3.898449010658267,1.8598529583867212,3.3956393502646374,2.79143162556094,2.370695187372681,2.3852664341643997,2.407734157324679,1.6690361178909996
2021-07-25,3.9349604655707053,3.5872749071075787,1.565770808404055,3.4216885853817205,0.2107105143308572,2.1268519108528263,1.0979942920213075,0.24572879774206097,3.9831550473657575,1.5457492266439636,3.405724894496906,2.9316482704069973,2.4729536123119735,2.3661579951284355,2.406807909156459,1.8235182324446528
2021-08-01,3.83810026766595,3.776176449421993,1.4480840714101508,3.4395776338701394,0.47715383045961096,2.197652538949241,1.0762469875136784,0.27187527328066674,3.87525239165006,1.495259670552231,3.6162407852889302,2.826964035381568,2.39021252623925,2.352951880714974,2.4095596573154054,1.8158078395629302
2021-08-08,3.85116023324338,3.6860245889823453,1.3421907485655713,3.6988330337209807,0.4802412300596537,2.455004434932399,0.9923147767159246,0.10126944197895288,3.8783568726012416,1.559952800731608,3.60095715646449,2.6162630356341423,2.352905751031056,2.5494114355312276,2.427229494408413,1.7075707017566015
2021-08-15,4.015744457671635,3.8381156643767125,1.4443788454741557,3.925101470666646,0.6603066093625709,2.350806585230908,1.0957280428241007,0.14427442218926145,4.168855360556898,1.6409265037546377,3.585472745551735,2.624569465981453,2.4711957235159847,2.393149310919284,2.4666451374915406,1.7096005657858213
2021-08-22,4.0718562205101705,3.6138133465922073,1.3994695575112783,4.199211451427153,0.7451484022115435,2.456240189767981,1.2709571570771352,0.20901687223907495,4.113779802228229,1.1956103568682357,3.6958160193011675,2.604054799635855,2.400914748555679,2.7139641959185714,2.3848367532985506,1.8114229783393687
2021-08-29,4.098773847510007,3.5295459842279535,1.4970622561114808,4.114634528602768,0.9122798850022309,2.445192976203967,1.1869306101481267,0.18117388135788987,4.254374333025714,1.4232746935358576,3.6794375200795812,2.4524005886355216,2.3816141883604396,2.615041389144539,2.4771499592978445,1.7721768202639077
2021-09-05,4.092395110462097,3.565827977369668,1.4973583563014687,4.3471653973173385,1.1243892363467605,2.6317347741059236,1.1530800445477274,0.1663998441984331,3.988597651372395,1.3538157034772536,3.785172589590478,2.5539188630841876,2.5836666255139358,2.6205150426976838,2.4845068342562215,2.0382588925779985
2021-09-12,4.351032525871054,3.47793534664782,1.619353179015898,4.375674983444045,1.1221656052013713,2.497015608911498,1.1288632670536873,0.3389159208314466,4.018305821703804,1.1721235017473906,3.8856033723829855,2.3993801994398236,2.3433228151751457,2.819721227009178,2.7266456277369335,2.000454820439158
2021-09-19,4.2551489224438415,3.2874089702572378,1.8002944706140693,4.415834709063253,1.0285885350332193,2.7289154373354596,1.4340677616096245,0.24817092765884396,3.918963318568224,1.2535956793025365,3.8213982466075556,2.4091672101621096,2.641839002227373,2.705596193070156,2.8868668556252706,2.1743669458435853
2021-09-26,4.403731943536595,3.235744416686387,1.6922116985839162,4.411488854810967,1.181637300718506,2.8506281174147627,1.4014421064608371,0.30243496812571086,3.7747675923527733,1.1377338341946603,4.068040664343125,2.478359324905277,2.511860314144522,2.850626428454493,2.8411270915112903,1.9958776705129413
2021-10-03,4.602705949955485,3.2835732273206544,1.89833287992032,4.390826693232165,1.250545304830018,2.8440871315108454,1.4439544480563697,0.3773758155312237,3.9669910453116906,1.3307223041635141,4.018148841157829,2.5104591480454896,2.6608422430441223,2.7922574547139676,2.738941164421974,1.979049394109973
2021-10-10,4.385119030671674,3.1161492207197385,1.9875293987726876,4.420741725439562,1.3286341273333226,2.744785701752538,1.5757531121628314,0.45496581034117506,3.9747661436121478,1.5843618158780186,3.8916436176035565,2.4031125213383597,2.7129255594852655,2.591995659614468,2.745480268042217,1.9523992328159354
2021-10-17,4.6468406869597905,3.2660316471158963,2.099375796632779,4.293486016024068,1.277108202768394,2.9728761464592894,1.4206005568412423,0.5470076987296101,3.7113710497107775,1.5205004034190175,3.938435182377488,2.340885597677909,2.6974962326226826,2.880228027915444,2.878614942848598,1.9644034262925345
2021-10-24,4.815446498217765,3.072367171741809,2.1475585396866803,4.412673245836407,1.6000686664074677,2.8612337591753145,1.4118428069595614,0.5746745133136769,3.8303296999172614,1.6052142101827482,3.6869144709117134,2.6651152635812245,3.0308751916329153,2.84752221532069,2.987232052105005,2.1815432056106268
2021-10-31,4.914662223202868,2.7879218186428223,2.2158105021236496,4.058135113069067,1.4142995146103043,2.784063954948109,1.572300227685123,0.5893524985989371,3.8581668016078665,1.7614567901476623,4.058985819415076,2.5939528251364017,2.919174749954848,2.922358609203089,2.9733066450645573,2.144240649026109
2021-11-07,4.8263534104494585,2.776599110812411,2.430552314926098,3.8827472258110487,1.3143663219176847,2.9626565712216757,1.4564595901490522,0.6371903379788193,3.8959022717887315,1.859062298531528,4.036563255028968,2.630195964155527,2.8737550295221377,2.676367141285933,3.003857826464062,2.2072757325944825
2021-11-14,4.898312860950053,3.1145372756794556,2.598273249159978,3.848429716374346,1.5230448393553837,3.0245317074475957,1.5312462128011877,0.8124376063087569,3.779579782695793,2.028506228810282,3.8067507217359102,2.516919204218056,2.8872243483218303,2.723504725918982,2.8497975897813785,2.1271887154270988
2021-11-21,4.9140595586760805,3.1301349434320453,2.799521118671157,3.6183147603764287,1.331661568113237,2.9381340764588657,1.4791089014679186,0.8662324590069055,3.8203788238698313,1.9315503958748552,3.7099055806191696,2.6002392698221444,2.899261923239083,2.650261460349967,2.883986832860132,2.1380441940029007
2021-11-28,5.064078361254224,3.107626212828064,2.8127547662046317,3.163866812147184,1.2537190584611766,3.141331142378451,1.8355246730968353,0.8004941333768462,3.9195566844745082,2.0940702247182617,3.956600971061071,2.6880327125006414,2.8558491064561298,2.81825063539665,3.0328490305476175,2.423330150367324
2021-12-05,5.032632232289378,2.75893541127248,2.628662292328971,3.1526639606773,1.2828263581386847,3.0625965138018207,1.8690449803548623,1.029967009516671,3.894295676353987,2.1637728485843026,3.7430753235182834,2.8381514073635308,2.8796122983445236,2.7372094348858274,3.057582611136281,2.3324576445380325
2021-12-12,5.2943655308044475,3.1072357933075425,2.6918936585683886,2.8525526686342055,1.1566964856905007,2.8955814825383803,1.6061263519842315,0.9599814774184894,3.8137852560460797,2.077158845774604,3.659231230768091,2.7293780173525284,3.1060363690667585,2.574312895545543,3.0625329524936427,2.181864510224616
2021-12-19,5.087723372632357,3.102255064088446,2.8460177180381114,2.7676719986392397,1.0319553965174648,3.1949913994142833,1.6755907236005259,1.019665714470591,4.137968256452431,2.2367700837630906,3.771113896412723,2.820570907607786,2.966444014412034,2.4097760568021833,2.9473924715577415,2.155622855518615
2021-12-26,5.13252211656563,2.9994508370980704,2.9460063705354567,2.5839534914457767,1.0730736912691363,3.4135665950803458,1.824889668591536,0.9418869653486106,4.047292305725709,2.191472634076765,3.805738041746841,3.017098700454516,3.069144488482585,2.5913389741167654,3.0119218202288636,2.400651328390882
2022-01-02,4.907584134329287,3.207454737121286,2.8806083250777736,2.447469546095259,1.0647063242929575,3.191762694008215,1.780999849868485,0.9273392744486465,4.200894950145895,2.227768203109208,3.6319364550676534,2.6755021627782085,3.300963638467853,2.78027193987226,3.2165279347952986,2.7072735202828184
2022-01-09,5.049441073934401,3.163178082403991,2.9014513532671837,2.3556629501003927,0.8986396172942823,3.234548607058927,1.9402339069793655,1.1382668513190624,4.227248536115806,2.1563052425462295,3.811407669859793,3.022302874624005,3.0615952680426464,2.5896742762384206,3.1176522451058597,2.404676277703958
2022-01-16,4.85228780797065,3.2010653376132505,2.861072557409566,2.2909665706488442,0.8700271637232729,3.1670664189476043,1.895131921642871,1.2631130366722445,4.166867194911578,2.067109886174926,3.9127490697553857,2.725686886927015,3.2735393226070144,2.731069266147394,3.1841727803780446,2.630596094410726
2022-01-23,4.813355379040932,3.096015349179948,3.044282560899618,1.9838115055291932,0.5968928720653692,3.0610819537524625,1.8799924083732138,1.0733706139885624,4.192848705900828,2.3018921775904797,3.6986923221705865,2.8425384304715005,3.1714271460852492,2.608139278191551,3.1174885926720632,2.5615437506353906
2022-01-30,4.925096353976436,3.163629954744539,3.0230416839509884,2.2032418003761314,0.5303354884670568,3.082588002739264,1.6824312686641003,0.9930183954842097,4.249753557024397,2.16345011820914,3.7340415555399757,2.828065195107071,3.2618228189614276,2.7106079615536287,3.2118568687050812,2.4902148331912577
2022-02-06,4.828090016534277,3.2026772393618073,2.9739189740993353,2.0511138855543796,0.38182308931966547,3.0513119325101434,1.7478746997019057,1.1055100401068956,4.3803389682982115,2.2269934341741973,3.745576294129842,2.899339097478966,3.17173033058975,2.564633895526496,3.2533108072409402,2.3341256437123987
2022-02-13,4.636938415899119,2.9994613433863284,2.8118074686458723,2.175422184258735,0.4970069079266945,2.9614304199011046,1.8490016613248805,1.1026268056603974,4.1398177791789985,2.3181738872210196,3.66140957698892,2.847333304313713,3.1110371865643676,2.6305575066123006,3.0323496401424967,2.553320943681576
2022-02-20,4.838849875714757,3.0928839052280273,2.5889381880757876,1.8254798545719861,0.40582043521540045,2.989601516256788,1.8112751927852437,1.2145740979694888,4.203027072920074,2.1546838914222914,3.633687909994924,2.9532180555018845,3.2448457359443714,2.6390939268198625,2.950440883128876,2.450629388020081
2022-02-27,4.6076275274011875,3.034726473963983,2.5675070709589307,2.060153425061891,0.2389698329233698,2.949802767299502,1.8392709964220366,1.260317736757162,4.319083144976562,2.2051300673456407,3.706279429358169,2.6983013558011706,3.1418826076079602,2.7415055196091074,3.0666441613232216,2.389633961825164
2022-03-06,4.4543965952979905,3.001846479558253,2.544955973681199,2.200720919320466,0.014236953833989222,2.745693825127103,1.8849837921403632,1.358918987174909,4.39521528727892,2.471200605764918,3.554029655865795,2.958875631576831,2.8519479342986482,2.5236256360316918,3.215026427139842,2.3384934425369774
2022-03-13,4.310761876797154,3.2190491268245585,2.5056685055682717,2.21888129690574,0.04942758329477533,2.70229534114237,1.6934298427411039,1.2043630699325123,4.270122952474608,2.4210442902860247,3.640148814820034,2.9988576688396433,3.072626496048173,2.5614119858811533,2.8425742698100818,2.429833657266126
2022-03-20,4.286406531871356,2.8673405513669397,2.4087754996514974,2.270995679416251,0.0,2.818750431160667,1.7221716593516683,1.3025542530634382,4.185515334140746,2.5505962184455617,3.6182032717632127,2.943628931142286,2.975926915079155,2.544586003412878,2.9698854986986576,2.3879658014474248
2022-03-27,4.315651817735595,2.9036193651548374,2.4927571816814846,2.451665361523621,0.0,2.5780966135928463,1.505276758939082,1.0630419159265139,4.33985585761974,2.5487598941532625,3.717487733430901,3.0804703463773,2.9260102617644583,2.544933716585591,2.819615932335621,2.2483471873660528
2022-04-03,4.22132423472962,2.9439104930428317,2.1494126292088,2.301581701148445,0.0,2.5825537964060965,1.7463848017375811,1.2575167194927999,3.982232333310861,2.649777965179606,3.5175784565959645,3.0797136114275454,2.9139884114493655,2.4518475743706847,2.964381645335628,2.3270719607746555
2022-04-10,4.151160053787925,2.777429699486107,2.1023370339226295,2.4902388560796513,0.0,2.3646966275993937,1.4314487802206857,1.1174786241792727,4.061194137615145,2.4842384143024705,3.648003337931143,3.0790323575867755,2.8136924314329907,2.337871607269516,2.733228494709938,2.4050423491732253
2022-04-17,3.927642559255755,2.882644090645502,2.0309648460893834,2.409883843253043,0.0,2.464172968396425,1.4665158878448599,1.0461795920760455,4.132761451573526,2.7519738292208706,3.624142511077238,3.085035831197938,2.770197273990563,2.6876259186918117,2.6405719414339996,2.3350940386203947
2022-04-24,3.9115252298410508,3.109494590425717,2.1700725882757848,2.344082440130892,0.0,2.4716693729965638,1.4305931293666727,1.1635095983577628,3.9778096187048773,2.7948079447716534,3.7806429647284863,3.3222560581556744,2.8328156465396233,2.5101566541775377,2.8411696939155138,2.0487724681383446
2022-05-01,3.944996448517577,2.8348916423209323,2.2196597560117524,2.3258895077511603,0.0,2.3019244619009336,1.571519620369139,0.9000864277737016,4.092430514090007,2.740637849104047,3.3542995480458924,3.3224135507842165,2.8097020762662392,2.450370835499656,2.737292803930822,2.082442328469444
2022-05-08,4.144089679467038,2.8958700785269627,2.021762878227799,2.415899352787916,0.0,2.1419083130657497,1.50832678435721,0.8488060812414119,4.009145454145196,2.8740488024619197,3.7098736064883053,3.1788914536506807,2.677421666718733,2.51106662311201,2.6230843725965203,2.1222679121927213
2022-05-15,3.957035843440823,3.0002375621265536,2.1234190507983195,2.257688677723205,0.0,2.013998504508265,1.5290583841485523,0.8463248354831733,4.03195118408047,2.687145451573338,3.5532615694906244,3.202970075507852,2.7608056804871284,2.6695128751205237,2.496447353200285,2.127365539504208
2022-05-22,3.7439935287601203,3.1062709901051524,1.9496472000697684,2.370769647628787,0.0,1.817623190334626,1.459999131743757,0.7880604527583758,3.949920105809176,2.5155935080392173,3.3120680314920223,3.1277342471306198,2.9054292019208545,2.3825720682609934,2.830776149583718,2.0640865408718083
2022-05-29,3.8923795388118707,3.0474486705734107,2.0241775449972224,2.334656470252463,0.0,2.056548338995043,1.4255552804194407,0.7573853486512722,3.8808640844208178,2.587030543867312,3.5014807893053246,3.070248751822783,2.748459592836123,2.365900836878889,2.6063146356840745,2.26760333040189
2022-06-05,3.9248444900438546,3.307592586005219,1.875155318609872,2.2694762984597996,0.0,1.9415629036661766,1.3421168906444303,0.7988002021030534,3.8850249700146646,2.5732114721043207,3.3464245977960663,3.1375737681588833,2.681075809643795,2.3206699591054294,2.5908577466953164,2.0403684491972407
2022-06-12,3.8554925472860666,3.393808386733175,1.858066837805753,2.4690210402638813,0.0,2.065330588237551,1.173441943684788,0.24521771871279457,4.1929947330606945,2.4892179721337993,3.4114687867967017,3.2977780522112123,2.680678239679844,2.5366238769453884,2.53653078523105,2.1241109028274496
2022-06-19,3.8037098643100657,3.462847366745946,1.6736052108963821,2.677045429262935,0.0,1.9374131893460826,1.3341076923715751,0.40276862091838667,4.18077321038301,2.271459997230532,3.329814944287496,3.154636735876369,2.6340056452309084,2.249033179954348,2.3877143043706868,2.2299014970441062
2022-06-26,4.030552637379176,3.4953531818043126,1.7370898279438944,2.5715993418672083,0.0,1.9964119650697463,1.279385520156231,0.4532161187925419,4.0874705475106,2.1364970870267745,3.0667284351683324,3.006593403084099,2.560787285253923,2.37246794720466,2.617201474509442,1.9650472399827819
2022-07-03,3.6900451118142725,3.609883891592656,1.6799735887120577,2.732937407180711,0.0,1.9838928391530628,1.0396783776528984,0.23891309052913395,4.0468254187249055,2.1158058581602077,3.1708138053391135,3.002339127052802,2.3830785362181266,2.2940750089733997,2.5786675193679818,2.152516487339716
2022-07-10,3.74636290589649,3.557341502173607,1.6211975569301351,2.8665009420641367,0.10084446065248626,1.8992254077585535,1.1235839109301493,0.3720011045422829,3.952422607469865,1.9759023819110055,3.445357054839691,3.035165316300252,2.6221877512066443,2.566115404267865,2.5088616911654795,1.878379449919335
2022-07-17,3.953917171020313,3.6842585394679217,1.5430576887466723,3.01788652373301,0.21782850585060942,2.053128302802167,1.2209134141472013,0.2907933361548409,4.161743187567274,1.8345937595998036,3.2420628986427644,3.043095258503729,2.4829130038481426,2.618396772709086,2.635301102489906,1.8080555591971674
2022-07-24,3.762373627807411,3.685052627441652,1.638948835296808,3.3043307287645343,0.34535867461028485,2.0761801430602884,1.1005702018814192,0.21035648939470336,4.105893826751062,1.8022909784302399,3.44167756382381,2.9235942142798432,2.6871827234423544,2.5691465177102777,2.893592204703662,2.0422208396468693
2022-07-31,3.866352427375238,3.682649498212638,1.4343053159840762,3.516322682530372,0.26315241606517725,2.1725414424821756,1.103573424779661,0.2006407646172228,4.034013499497928,1.6415022957457608,3.4188703698615455,2.7680193557797703,2.544453291089856,2.517909126391002,2.7568872032480307,1.9765402164200492
2022-08-07,3.908698018989633,3.839331676319173,1.4306360244178955,3.772124599051093,0.5454481652302463,2.134619742020615,1.14306124097495,0.19970727618499673,3.9916468294655036,1.586547806885296,3.4670703290880165,2.8087214174284703,2.725827800466555,2.5169996049957764,2.4883096462101415,2.0095298177848915
2022-08-14,4.084792195402642,3.75856684041391,1.3812322673072057,3.7690317955647883,0.7552676694068574,2.1334935330764555,1.2890762228086685,0.25372951237667646,3.8193335764133165,1.3355656626509682,3.629951245590054,2.6021264362223953,2.727842237615863,2.630047812497471,2.6906344862913625,2.0658470869201424
2022-08-21,4.088758421692534,3.856749498722571,1.3244556525116191,3.8953901406448614,0.5916211128588266,2.2436035470336977,1.4017150197129986,0.22756489663731388,4.006823532332687,1.356516122033045,3.606899932870202,2.534397561458435,2.812630434962648,2.6863578076866435,2.6280588648767234,2.127921310862817
2022-08-28,4.119194654711486,3.78268552678469,1.4754568420729397,3.9849486672942223,0.9701658146087722,2.4709508503141255,1.127705863679013,0.32864647787622747,3.972947127646331,1.258724294510147,3.9257775911479262,2.3950483746403766,2.845352546834124,2.95082759952212,2.7150194214701773,2.1241567062699724
2022-09-04,4.065296586512102,3.6085945253517258,1.3104884463323325,4.157162979328548,0.9799527839536623,2.471713649241983,1.122696765912356,0.2557645148489994,4.011468280120609,1.073915249171118,3.8853522316343123,2.164380146801069,2.7751099424991397,2.7823815041844853,2.7282974123301056,2.008907907347468
2022-09-11,4.337438270808938,3.566066771846636,1.5935378724061566,4.289231493386372,1.3130159442856253,2.5691685905252997,1.2946585121499377,0.4078477068826331,4.07977414610646,1.267679690815695,3.88483619578364,2.2983151777729605,2.9036398219104083,2.982052233359915,2.90693427445549,2.2001428632098374
2022-09-18,4.533644825839141,3.346176244513488,1.6261068679712776,4.364047145158445,1.2268977536399297,2.7826238777398564,1.4078430224193506,0.17768122229010308,3.883949526432729,1.3960681576929004,3.9809866538766894,2.5953684141327122,2.7694115542940096,3.0379313112262256,2.847935825366455,1.9180059645012557
